episode,reward,length,success
898,1.7567,500,0
899,35.4594,500,0
900,31.7289,500,0
901,167.9205,320,1
902,2.0447,500,0
903,23.4803,500,0
904,38.8773,500,0
905,34.7335,500,0
906,156.2220,253,1
907,20.7066,500,0
908,161.2380,444,1
909,-14.6027,500,0
910,-7.5709,500,0
911,148.0565,385,1
912,143.1493,296,1
913,-88.8188,18,0
914,146.6404,253,1
915,137.0644,245,1
916,16.1540,500,0
917,136.4511,308,1
918,154.5642,253,1
919,128.7726,275,1
920,129.1003,350,1
921,-32.8157,500,0
922,162.5429,307,1
923,-94.6647,10,0
924,15.5908,500,0
925,30.0701,500,0
926,120.3275,233,1
927,-7.6474,500,0
928,157.8188,203,1
929,22.5435,500,0
930,138.7984,295,1
931,17.6820,500,0
932,153.5413,371,1
933,27.5066,500,0
934,-6.8156,500,0
935,14.4968,500,0
936,-5.0403,500,0
937,10.2980,500,0
938,-97.7052,3,0
939,-4.3224,500,0
940,-11.5408,500,0
941,160.3465,256,1
942,30.6294,500,0
943,17.4815,500,0
944,20.5047,500,0
945,144.5393,353,1
946,-12.5355,500,0
947,-13.5184,500,0
948,133.6569,230,1
949,126.9232,276,1
950,147.0892,351,1
951,-103.9615,364,0
952,-9.6468,500,0
953,14.5537,500,0
954,31.9944,500,0
955,48.5456,500,0
956,9.0659,500,0
957,37.4195,500,0
958,145.0143,266,1
959,6.4389,500,0
960,157.3998,295,1
961,27.0708,500,0
962,-18.5591,500,0
963,-96.5367,8,0
964,2.8733,500,0
965,144.5583,308,1
966,159.8754,275,1
967,135.0129,166,1
968,150.5272,269,1
969,175.2002,296,1
970,167.4572,287,1
971,-93.5307,10,0
972,135.3053,247,1
973,139.2603,271,1
974,-1.1619,500,0
975,171.0230,340,1
976,13.7985,500,0
977,113.7168,342,1
978,164.2821,304,1
979,137.0042,393,1
980,15.5794,500,0
981,5.5353,500,0
982,128.7459,256,1
983,0.3444,500,0
984,36.3915,500,0
985,11.0695,500,0
986,150.9426,366,1
987,120.4194,307,1
988,3.1602,500,0
989,-3.3735,500,0
990,150.0578,293,1
991,44.0036,500,0
992,147.2600,320,1
993,140.4520,288,1
994,145.2259,290,1
995,24.0884,500,0
996,16.3064,500,0
997,122.2804,322,1
998,-6.2788,500,0
999,-14.4219,500,0
1000,145.7185,301,1
1001,10.5773,500,0
1002,111.2838,350,1
1003,144.3141,158,1
1004,13.0729,500,0
1005,20.2210,500,0
1006,-26.4926,500,0
1007,147.8099,249,1
1008,156.4706,206,1
1009,-93.0583,8,0
1010,-90.5860,21,0
1011,134.4255,155,1
1012,140.6191,238,1
1013,158.0426,225,1
1014,131.5018,238,1
1015,142.4991,310,1
1016,-1.2096,500,0
1017,125.5919,316,1
1018,13.4780,500,0
1019,162.2811,377,1
1020,149.1026,196,1
1021,55.7519,500,0
1022,142.7491,221,1
1023,121.5020,167,1
1024,151.3954,238,1
1025,153.1237,368,1
1026,-82.0824,107,0
1027,-13.1798,500,0
1028,-72.7608,186,0
1029,-0.5008,500,0
1030,151.0843,251,1
1031,169.9590,292,1
1032,134.9754,324,1
